Monit_MAP_CODE1,Year,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax
10008800-01,2011,1440.2467532467533,1440.2467532467533,19.437142857142856,19.437142857142856,330427.2727272727,330427.2727272727,3342.103896103896,3342.103896103896
27068100-01,2012,424.8252146136953,424.8252146136953,0.8525753643441658,0.8525753643441658,239714.98303054503,239714.98303054503,4870.317728089439,4870.317728089439
19002300-01,2013,2799.5681465383423,2799.5681465383423,0.8495870847562881,0.8495870847562881,297242.6265135051,297242.6265135051,3784.013660353927,3784.013660353927
27013302-02,2007,0.0,0.0,1.5267010309278355,1.5267010309278355,2653371.1340206186,2653371.1340206186,28460.40206185567,28460.40206185567
27019200-01,2010,575.8495575221239,575.8495575221239,26.450088495575223,26.450088495575223,190506.1946902655,190506.1946902655,4322.70796460177,4322.70796460177
27067000-01,2011,398.8486516235553,398.8486516235553,0.5872261970280686,0.5872261970280686,564045.2394056136,564045.2394056136,8473.23481929921,8473.23481929921
82007200-01,2013,657.2880184331797,657.2880184331797,4.923686635944704,4.923686635944704,160516.35944700462,160516.35944700462,0.0,0.0
70002600-01,2011,1211.4953959484346,1211.4953959484346,0.607532228360957,0.607532228360957,313386.4640883978,313386.4640883978,0.0,0.0
82030800-01,2007,0.0,0.0,0.0,0.0,411448.8320967299,411448.8320967299,0.0,0.0
82015900-03,2015,1199.9643652561247,1199.9643652561247,1.350311804008907,1.350311804008907,238154.3429844098,238154.3429844098,0.0,0.0
27003900-01,2004,0.0,0.0,0.0,0.0,363867.0321361059,363867.0321361059,5514.576748582231,5514.576748582231
82012600-01,2011,1551.46875,1551.46875,7.309750000000001,7.309750000000001,351417.5,351417.5,0.0,0.0
10006300-01,2012,1043.7931034482758,1043.7931034482758,60.948275862068975,60.948275862068975,441815.5172413793,441815.5172413793,2400.7586206896553,2400.7586206896553
27009100-01,2012,1596.6417253521126,1596.6417253521126,0.6263160211267589,0.6263160211267589,344697.5792253521,344697.5792253521,5048.674735915493,5048.674735915493
82002800-01,2010,849.6825396825396,849.6825396825396,12.874761904761906,12.874761904761906,300944.44444444444,300944.44444444444,0.0,0.0
19045600-01,2014,2042.4137426900584,2042.4137426900584,0.503843201754388,0.503843201754388,234884.5394736842,234884.5394736842,3021.8823099415204,3021.8823099415204
19026300-01,2006,1890.3806228373703,1890.3806228373703,8.538961937716262,8.538961937716262,577216.955017301,577216.955017301,4906.916955017301,4906.916955017301
27065600-01,2005,0.0,0.0,0.0,0.0,406723.8795003674,406723.8795003674,8065.152338966446,8065.152338966446
82030800-01,2009,999.233498349835,999.233498349835,0.5394774477447718,0.5394774477447718,422017.65676567657,422017.65676567657,421453.0803080308,421453.0803080308
62018700-01,2004,1303.2746325530757,1303.2746325530757,0.37080293957538757,0.37080293957538757,233626.4727817093,233626.4727817093,125.28878606423517,125.28878606423517
02065400-01,2014,1192.16000464792,1192.16000464792,0.7697536602370558,0.7697536602370558,192786.7418080409,192786.7418080409,2969.2577271670925,2969.2577271670925
82010300-01,2010,1339.294956140351,1339.294956140351,0.9472149122807024,0.9472149122807024,249507.45614035087,249507.45614035087,0.0,0.0
10001400-01,2006,3084.243512974052,3084.243512974052,2.0649700598802374,2.0649700598802374,475153.5595475715,475153.5595475715,6084.552894211577,6084.552894211577
82001501-01,2008,0.0,0.0,8.253484848484849,8.253484848484849,373593.9393939394,373593.9393939394,349819.69696969696,349819.69696969696
19026300-01,2013,2459.5400843881857,2459.5400843881857,5.033818565400846,5.033818565400846,448074.0506329114,448074.0506329114,6159.34388185654,6159.34388185654
19005700-01,2013,3056.9104032637692,3056.9104032637692,0.6455358543856996,0.6455358543856996,351160.8818452848,351160.8818452848,5695.012082221873,5695.012082221873
02007200-01,2014,2413.7679273827534,2413.7679273827534,0.5344357034795764,0.5344357034795764,242537.8819969743,242537.8819969743,4431.146444780636,4431.146444780636
02000700-01,2008,2833.4942408376965,2833.4942408376965,1.4704083769633445,1.4704083769633445,424177.3821989529,424177.3821989529,6471.135078534031,6471.135078534031
82011800-01,2008,0.0,0.0,1.500234234234234,1.500234234234234,279375.3153153153,279375.3153153153,275791.53153153154,275791.53153153154
02008100-01,2006,645.3929449183172,645.3929449183172,0.0721902558912824,0.0721902558912824,246250.0361428365,246250.0361428365,3402.2921786901834,3402.2921786901834
19003000-01,2009,2816.108407079646,2816.108407079646,1.9421681415929204,1.9421681415929204,361511.9469026549,361511.9469026549,6143.353982300885,6143.353982300885
70009500-01,2004,1243.9759665621734,1243.9759665621734,4.491306165099269,4.491306165099269,297652.97805642633,297652.97805642633,0.0,0.0
19009400-01,2008,6232.48889711325,6232.48889711325,0.5000555144337556,0.5000555144337556,325245.55884529976,325245.55884529976,4327.481495188749,4327.481495188749
27000400-01,2012,0.0,0.0,1.0501256153454543,1.0501256153454543,330821.1339331183,330821.1339331183,8136.466813783738,8136.466813783738
82010600-03,2012,1577.4302325581396,1577.4302325581396,0.805813953488372,0.805813953488372,290405.81395348837,290405.81395348837,0.0,0.0
27005800-01,2010,272.7151548672566,272.7151548672566,0.37197179203539893,0.37197179203539893,159335.92367256636,159335.92367256636,3040.5152101769913,3040.5152101769913
27004201-01,2015,1045.6912943871707,1045.6912943871707,0.5511426116838551,0.5511426116838551,185029.03780068728,185029.03780068728,4388.935853379152,4388.935853379152
70005200-01,2005,898.7837837837837,898.7837837837837,24.255135135135138,24.255135135135138,330743.24324324325,330743.24324324325,0.0,0.0
82048200-01,2009,1769.3416965352449,1769.3416965352449,3.001887694145757,3.001887694145757,359981.48148148146,359981.48148148146,358563.79928315413,358563.79928315413
70001600-01,2013,1574.502781343603,1574.502781343603,0.6755648267009039,0.6755648267009039,299451.5190415062,299451.5190415062,0.0,0.0
19006500-02,2004,2152.870535714286,2152.870535714286,1.5014999999999972,1.5014999999999972,289243.21428571426,289243.21428571426,2310.4285714285716,2310.4285714285716
82008700-01,2013,1183.5981524249423,1183.5981524249423,5.028521939953808,5.028521939953808,280615.2424942263,280615.2424942263,0.0,0.0
27011900-01,2009,1032.2131324004306,1032.2131324004306,0.9318442770003607,0.9318442770003607,617504.3774668102,617504.3774668102,16878.239684248296,16878.239684248296
10005300-01,2011,1665.6732283464567,1665.6732283464567,8.235275590551183,8.235275590551183,338570.86614173226,338570.86614173226,3294.503937007874,3294.503937007874
27012300-01,2004,0.0,0.0,0.0,0.0,244597.58551307846,244597.58551307846,3158.492957746479,3158.492957746479
27019900-01,2013,1596.5689045936397,1596.5689045936397,8.345689045936387,8.345689045936387,270814.8409893993,270814.8409893993,4256.374558303887,4256.374558303887
82028700-01,2010,702.4736842105264,702.4736842105264,6.0217543859649085,6.0217543859649085,247264.91228070174,247264.91228070174,0.0,0.0
19000600-02,2008,721.2597864768683,721.2597864768683,6.119359430604982,6.119359430604982,151864.05693950178,151864.05693950178,673.8754448398577,673.8754448398577
10005300-01,2004,1186.8796992481202,1186.8796992481202,10.452631578947368,10.452631578947368,315202.25563909777,315202.25563909777,2178.8308270676694,2178.8308270676694
82011602-01,2010,1169.421664626683,1169.421664626683,1.2530048959608253,1.2530048959608253,330996.38922888617,330996.38922888617,0.0,0.0
10002900-01,2015,1282.1764705882354,1282.1764705882354,36.873294117647056,36.873294117647056,386709.4117647059,386709.4117647059,3001.105882352941,3001.105882352941
27011800-01,2011,1591.9837662337663,1591.9837662337663,0.751428571428572,0.751428571428572,338248.7012987013,338248.7012987013,4672.951298701299,4672.951298701299
02004200-01,2009,906.4113775270333,906.4113775270333,3.0097884344146784,3.0097884344146784,179689.46873530795,179689.46873530795,1806.8735307945462,1806.8735307945462
02058500-01,2008,2398.1134105960264,2398.1134105960264,1.7715149006622446,1.7715149006622446,332442.6324503311,332442.6324503311,5359.8418874172185,5359.8418874172185
70002100-01,2009,1384.5674827369742,1384.5674827369742,0.9680728185812857,0.9680728185812857,256811.17388575015,256811.17388575015,0.0,0.0
02058500-01,2012,2577.8090614886733,2577.8090614886733,1.7259304207119675,1.7259304207119675,235450.16181229774,235450.16181229774,5390.249190938512,5390.249190938512
27012500-01,2005,0.0,0.0,0.0,0.0,328067.4157303371,328067.4157303371,6679.11797752809,6679.11797752809
10000200-03,2009,2442.3560830860533,2442.3560830860533,2.9090059347181008,2.9090059347181008,548309.3471810089,548309.3471810089,6217.640949554896,6217.640949554896
82000500-01,2014,1536.857142857143,1536.857142857143,7.370769230769227,7.370769230769227,429434.06593406596,429434.06593406596,0.0,0.0
82015900-04,2007,0.0,0.0,0.0,0.0,330403.1284916201,330403.1284916201,0.0,0.0
27018200-01,2006,0.0,0.0,0.0,0.0,282361.2610275039,282361.2610275039,3266.050856253243,3266.050856253243
82030500-01,2009,1406.4602272727273,1406.4602272727273,0.9588281249999976,0.9588281249999976,254912.57102272726,254912.57102272726,254912.57102272726,254912.57102272726
27006500-01,2010,433.0607814761216,433.0607814761216,0.7779787747226218,0.7779787747226218,362212.4457308249,362212.4457308249,8797.98986975398,8797.98986975398
27004203-01,2007,0.0,0.0,0.2509979209979207,0.2509979209979207,199393.18087318089,199393.18087318089,2787.8972972972974,2787.8972972972974
02008400-01,2015,2093.687329270855,2093.687329270855,0.6492393359949628,0.6492393359949628,274294.3895776424,274294.3895776424,5330.415003151923,5330.415003151923
19002000-01,2011,1534.2116991643454,1534.2116991643454,19.940083565459624,19.940083565459624,293018.3844011142,293018.3844011142,2337.3871866295262,2337.3871866295262
82006200-01,2013,1147.1509433962265,1147.1509433962265,13.209811320754717,13.209811320754717,280288.679245283,280288.679245283,0.0,0.0
27010000-01,2005,0.0,0.0,0.0,0.0,295866.94540088536,295866.94540088536,3691.2535661583865,3691.2535661583865
82005204-01,2009,365.7368421052632,365.7368421052632,10.024517543859654,10.024517543859654,311483.77192982455,311483.77192982455,298925.8771929825,298925.8771929825
10001200-01,2013,1653.154485049834,1653.154485049834,1.0713455149501607,1.0713455149501607,309814.2026578073,309814.2026578073,4360.998338870432,4360.998338870432
10000200-02,2010,804.871743486974,804.871743486974,1.1743286573146297,1.1743286573146297,610458.5170340681,610458.5170340681,8423.316633266533,8423.316633266533
19003700-01,2014,1859.0394736842106,1859.0394736842106,0.3929980324643409,0.3929980324643409,209972.07329070338,209972.07329070338,2466.61965076242,2466.61965076242
10024900-01,2008,15805.859872611465,15805.859872611465,9.060382165605096,9.060382165605096,1555416.560509554,1555416.560509554,37341.203821656054,37341.203821656054
19003300-01,2015,4738.51759767517,4738.51759767517,0.6914982240878202,0.6914982240878202,514526.12205360027,514526.12205360027,12702.45108169196,12702.45108169196
82009200-01,2014,1737.4944,1737.4944,0.6789120000000002,0.6789120000000002,425420.48,425420.48,0.0,0.0
82001700-01,2013,1763.8666666666666,1763.8666666666666,10.4688,10.4688,340340.0,340340.0,0.0,0.0
27010300-01,2009,14.112816577129701,14.112816577129701,1.3888769506267618,1.3888769506267618,319431.4146840624,319431.4146840624,4735.4405218726015,4735.4405218726015
19003700-01,2010,1697.4807412790697,1697.4807412790697,0.387105135658919,0.387105135658919,210815.7218992248,210815.7218992248,2475.9953972868216,2475.9953972868216
70009800-01,2009,913.1801242236024,913.1801242236024,20.081304347826084,20.081304347826084,297034.1614906832,297034.1614906832,0.0,0.0
10010500-01,2009,1761.5548469387754,1761.5548469387754,1.5927551020408117,1.5927551020408117,227550.3826530612,227550.3826530612,2619.683673469388,2619.683673469388
27013302-01,2006,0.0,0.0,0.0,0.0,711327.5062433108,711327.5062433108,6998.933642525865,6998.933642525865
82011602-01,2006,1172.7941693010187,1172.7941693010187,0.6694608359676826,0.6694608359676826,351168.0892167194,351168.0892167194,4806.523357920618,4806.523357920618
82000100-07,2004,0.0,0.0,4.205200729927008,4.205200729927008,278101.6423357664,278101.6423357664,1404.7956204379561,1404.7956204379561
82001000-01,2015,2158.742160278746,2158.742160278746,4.266027874564458,4.266027874564458,658854.7038327527,658854.7038327527,0.0,0.0
70012001-01,2013,1334.8564885496182,1334.8564885496182,8.069557251908387,8.069557251908387,373177.86259541987,373177.86259541987,0.0,0.0
27016500-01,2005,0.0,0.0,0.0,0.0,305642.8,305642.8,3936.42,3936.42
27019900-01,2005,0.0,0.0,0.0,0.0,261220.48997772828,261220.48997772828,2781.826280623608,2781.826280623608
62007200-01,2009,1619.9223181257707,1619.9223181257707,1.0186189889025858,1.0186189889025858,487503.91491985205,487503.91491985205,7761.399506781751,7761.399506781751
82016700-01,2010,1987.6983606557378,1987.6983606557378,0.4604262295081971,0.4604262295081971,597710.1639344263,597710.1639344263,5817.2,5817.2
62005800-01,2007,1467.0135501355014,1467.0135501355014,0.0,0.0,680080.216802168,680080.216802168,5191.60840108401,5191.60840108401
27003502-01,2005,0.0,0.0,0.0,0.0,407785.28072837635,407785.28072837635,7762.616084977239,7762.616084977239
27004000-01,2004,0.0,0.0,0.0,0.0,393968.4746659611,393968.4746659611,6646.642148432333,6646.642148432333
82000100-02,2011,1090.683440073193,1090.683440073193,1.0710704483074127,1.0710704483074127,418285.3613906679,418285.3613906679,0.0,0.0
82005204-01,2006,387.54185022026434,387.54185022026434,13.098370044052855,13.098370044052855,275004.4052863436,275004.4052863436,748.2202643171806,748.2202643171806
82000200-02,2014,1070.1642857142858,1070.1642857142858,10.56578571428571,10.56578571428571,289287.14285714284,289287.14285714284,0.0,0.0
27017100-01,2013,1454.702380952381,1454.702380952381,23.998571428571434,23.998571428571434,273716.6666666667,273716.6666666667,4643.452380952381,4643.452380952381
82004600-01,2005,0.0,0.0,10.760526315789473,10.760526315789473,429189.4736842105,429189.4736842105,1940.3508771929824,1940.3508771929824
27012300-01,2015,1723.8252631578948,1723.8252631578948,4.145199999999996,4.145199999999996,236917.47368421053,236917.47368421053,3875.122105263158,3875.122105263158
27065600-01,2006,0.0,0.0,0.0,0.0,439496.35265700484,439496.35265700484,8394.275845410628,8394.275845410628
27006700-01,2011,627.9892125134844,627.9892125134844,2.618252427184464,2.618252427184464,500542.8263214671,500542.8263214671,11055.604099244876,11055.604099244876
27006700-03,2004,0.0,0.0,0.0,0.0,1453666.8711656441,1453666.8711656441,47569.420245398775,47569.420245398775
10004100-01,2009,1313.9197080291972,1313.9197080291972,2.4091727493917254,2.4091727493917254,526259.8540145985,526259.8540145985,6517.581508515815,6517.581508515815
19036300-01,2013,2568.6773644541695,2568.6773644541695,0.5074471188913118,0.5074471188913118,268285.1203501094,268285.1203501094,3410.5358619012886,3410.5358619012886
27002802-01,2012,735.8112100803824,735.8112100803824,1.842457093200071,1.842457093200071,458920.50836411037,458920.50836411037,10444.160112969803,10444.160112969803
02008400-01,2005,1954.4523352527192,1954.4523352527192,0.6480358285348721,0.6480358285348721,280021.6250799744,280021.6250799744,0.0,0.0
82000100-01,2007,0.0,0.0,0.0,0.0,476260.65197428834,476260.65197428834,0.0,0.0
70002200-01,2009,1024.3945578231292,1024.3945578231292,6.062834467120188,6.062834467120188,247136.50793650793,247136.50793650793,0.0,0.0
82015900-03,2005,0.0,0.0,0.714484649122807,0.714484649122807,243281.1403508772,243281.1403508772,1760.061403508772,1760.061403508772
70007600-01,2013,1037.9585185185185,1037.9585185185185,2.6750666666666603,2.6750666666666603,291353.037037037,291353.037037037,0.0,0.0
27104501-01,2006,0.0,0.0,0.0,0.0,479067.6940319417,479067.6940319417,9725.76463995517,9725.76463995517
02007100-01,2013,2065.4865948383863,2065.4865948383863,0.7742721122525702,0.7742721122525702,237103.89626659986,237103.89626659986,1794.1237785016287,1794.1237785016287
27011800-04,2011,1492.6273562107299,1492.6273562107299,0.8017254712421416,0.8017254712421416,298627.54954084096,298627.54954084096,4150.366843885935,4150.366843885935
70005400-01,2005,927.9793510324483,927.9793510324483,1.0406194690265482,1.0406194690265482,227235.10324483775,227235.10324483775,0.0,0.0
02003400-01,2015,997.0395550061804,997.0395550061804,3.2634116192830693,3.2634116192830693,155934.23980222497,155934.23980222497,1378.859085290482,1378.859085290482
82004600-02,2006,1008.2083333333334,1008.2083333333334,4.154675925925926,4.154675925925926,386002.77777777775,386002.77777777775,1876.1574074074074,1876.1574074074074
19008000-01,2009,4104.790218270008,4104.790218270008,1.1481002425222315,1.1481002425222315,460678.37510105094,460678.37510105094,6768.732012934519,6768.732012934519
70005400-02,2008,386.703125,386.703125,1.9578645833333341,1.9578645833333341,201080.72916666666,201080.72916666666,0.0,0.0
82004500-01,2010,596.375,596.375,13.7875,13.7875,344575.0,344575.0,0.0,0.0
82010600-03,2005,0.0,0.0,0.3956534090909091,0.3956534090909091,322640.3409090909,322640.3409090909,1991.090909090909,1991.090909090909
82009100-01,2008,0.5131051495528831,0.5131051495528831,0.8331359851988864,0.8331359851988864,404022.54085723095,404022.54085723095,381856.2516188714,381856.2516188714
82012000-01,2010,1603.6633663366338,1603.6633663366338,10.705643564356436,10.705643564356436,427364.35643564357,427364.35643564357,0.0,0.0
19002900-01,2008,2560.3265783320344,2560.3265783320344,0.7515120810600144,0.7515120810600144,349561.49649259547,349561.49649259547,5358.51831644583,5358.51831644583
82012500-01,2009,1732.3095238095239,1732.3095238095239,11.354999999999999,11.354999999999999,465123.8095238095,465123.8095238095,459852.38095238095,459852.38095238095
70012001-01,2007,1338.9907975460123,1338.9907975460123,8.105107361963178,8.105107361963178,439619.47852760734,439619.47852760734,0.0,0.0
70007200-01,2008,1184.9414443721535,1184.9414443721535,0.38330513988288684,0.38330513988288684,280017.30644111906,280017.30644111906,0.0,0.0
